token_id,timestamp,open_price,high_price,low_price,close_price
AVAX,2025-08-27T08:45:00.000Z,36.764542,37.959818,36.764542,37.959818
BTC,2025-08-27T08:45:00.000Z,55561.280533,57271.669879,55561.280533,57174.100792
DOT,2025-08-27T08:45:00.000Z,5.313095,5.370142,5.209705,5.363454
ETH,2025-08-27T08:45:00.000Z,2641.425799,2713.828951,2581.68741,2713.828951
LINK,2025-08-27T08:45:00.000Z,26.442734,26.442734,24.430969,24.430969
MATIC,2025-08-27T08:45:00.000Z,0.583222,0.583222,0.553612,0.553612
SOL,2025-08-27T08:45:00.000Z,36.0894,36.506593,35.24631,36.506593
ADA,2025-08-27T09:00:00.000Z,0.589806,0.610053,0.589806,0.593723
ALGO,2025-08-27T09:00:00.000Z,0.308132,0.315558,0.302935,0.302935
ATOM,2025-08-27T09:00:00.000Z,8.505546,8.704544,8.260715,8.704544
AVAX,2025-08-27T09:00:00.000Z,37.959818,40.149258,37.959818,40.149258
BTC,2025-08-27T09:00:00.000Z,57174.100792,57801.402867,56806.459657,57801.402867
DOT,2025-08-27T09:00:00.000Z,5.363454,5.363454,5.061412,5.061412
ETH,2025-08-27T09:00:00.000Z,2713.828951,2766.396996,2701.54523,2701.54523
LINK,2025-08-27T09:00:00.000Z,24.430969,24.430969,22.534955,22.534955
MATIC,2025-08-27T09:00:00.000Z,0.553612,0.564286,0.544695,0.564286
SOL,2025-08-27T09:00:00.000Z,36.506593,37.720708,36.269917,36.269917
ADA,2025-08-27T09:15:00.000Z,0.593723,0.608359,0.570761,0.570761
ALGO,2025-08-27T09:15:00.000Z,0.302935,0.308876,0.302935,0.305302
ATOM,2025-08-27T09:15:00.000Z,8.704544,8.704544,8.201536,8.209581
AVAX,2025-08-27T09:15:00.000Z,40.149258,40.149258,37.709839,37.709839
BTC,2025-08-27T09:15:00.000Z,57801.402867,58918.186835,57685.707631,57727.619848
DOT,2025-08-27T09:15:00.000Z,5.061412,5.243314,5.061412,5.151668
ETH,2025-08-27T09:15:00.000Z,2701.54523,2815.790589,2701.54523,2784.223532
LINK,2025-08-27T09:15:00.000Z,22.534955,23.414383,22.534955,22.687454
MATIC,2025-08-27T09:15:00.000Z,0.564286,0.569639,0.554757,0.554757
SOL,2025-08-27T09:15:00.000Z,36.269917,36.269917,34.336724,34.704311
ADA,2025-08-27T09:30:00.000Z,0.570761,0.613477,0.570761,0.613477
ALGO,2025-08-27T09:30:00.000Z,0.305302,0.30873,0.297813,0.30873
ATOM,2025-08-27T09:30:00.000Z,8.209581,8.209581,7.892853,8.164074
AVAX,2025-08-27T09:30:00.000Z,37.709839,37.709839,35.806631,36.206359
BTC,2025-08-27T09:30:00.000Z,57727.619848,58656.190877,57253.029576,58656.190877
DOT,2025-08-27T09:30:00.000Z,5.151668,5.327941,4.996429,5.327941
ETH,2025-08-27T09:30:00.000Z,2784.223532,2784.223532,2776.715771,2778.583216
LINK,2025-08-27T09:30:00.000Z,22.687454,23.537257,22.546922,22.546922
MATIC,2025-08-27T09:30:00.000Z,0.554757,0.578804,0.554757,0.563382
SOL,2025-08-27T09:30:00.000Z,34.704311,36.11753,34.704311,36.11753
ADA,2025-08-27T09:45:00.000Z,0.613477,0.613477,0.591422,0.601333
ALGO,2025-08-27T09:45:00.000Z,0.30873,0.330811,0.30873,0.328351
ATOM,2025-08-27T09:45:00.000Z,8.164074,8.522912,8.164074,8.423837
AVAX,2025-08-27T09:45:00.000Z,36.206359,36.206359,34.775165,35.08274
BTC,2025-08-27T09:45:00.000Z,58656.190877,61332.303731,58656.190877,61332.303731
DOT,2025-08-27T09:45:00.000Z,5.327941,5.505722,5.327941,5.361852
ETH,2025-08-27T09:45:00.000Z,2778.583216,2778.583216,2720.254267,2734.799378
LINK,2025-08-27T09:45:00.000Z,22.546922,23.386898,22.546922,22.644862
MATIC,2025-08-27T09:45:00.000Z,0.563382,0.607536,0.563382,0.607536
SOL,2025-08-27T09:45:00.000Z,36.11753,36.657645,35.807012,35.807012
ADA,2025-08-27T10:00:00.000Z,0.601333,0.603224,0.566971,0.566971
ALGO,2025-08-27T10:00:00.000Z,0.328351,0.332945,0.317133,0.317133
ATOM,2025-08-27T10:00:00.000Z,8.423837,8.423837,7.846219,7.846219
AVAX,2025-08-27T10:00:00.000Z,35.08274,35.976834,35.08274,35.553361
BTC,2025-08-27T10:00:00.000Z,61332.303731,61332.303731,59059.321773,60483.264548
DOT,2025-08-27T10:00:00.000Z,5.361852,5.448636,5.27532,5.299665
ETH,2025-08-27T10:00:00.000Z,2734.799378,2791.022358,2718.533008,2780.602556
LINK,2025-08-27T10:00:00.000Z,22.644862,23.336165,22.644862,22.871988
MATIC,2025-08-27T10:00:00.000Z,0.607536,0.636885,0.597449,0.597449
SOL,2025-08-27T10:00:00.000Z,35.807012,37.763805,35.807012,37.763805
ADA,2025-08-27T10:15:00.000Z,0.566971,0.589381,0.564332,0.589381
ALGO,2025-08-27T10:15:00.000Z,0.317133,0.319914,0.309873,0.319914
ATOM,2025-08-27T10:15:00.000Z,7.846219,7.846926,7.748006,7.773266
AVAX,2025-08-27T10:15:00.000Z,35.553361,38.230558,35.553361,38.230558
BTC,2025-08-27T10:15:00.000Z,60483.264548,61460.966804,59928.09828,59928.09828
DOT,2025-08-27T10:15:00.000Z,5.299665,5.299665,5.096003,5.096003
ETH,2025-08-27T10:15:00.000Z,2780.602556,2780.602556,2703.325378,2714.837963
LINK,2025-08-27T10:15:00.000Z,22.871988,24.389927,22.871988,24.389927
MATIC,2025-08-27T10:15:00.000Z,0.597449,0.597449,0.569805,0.590549
SOL,2025-08-27T10:15:00.000Z,37.763805,38.436938,36.77556,38.337792
ADA,2025-08-27T10:30:00.000Z,0.589381,0.60182,0.587571,0.587571
ALGO,2025-08-27T10:30:00.000Z,0.319914,0.332675,0.319914,0.332675
ATOM,2025-08-27T10:30:00.000Z,7.773266,7.783704,7.504166,7.783704
AVAX,2025-08-27T10:30:00.000Z,38.230558,38.367923,37.589818,37.589818
BTC,2025-08-27T10:30:00.000Z,59928.09828,61235.025714,59928.09828,60868.435867
DOT,2025-08-27T10:30:00.000Z,5.096003,5.096003,4.831168,4.880192
ETH,2025-08-27T10:30:00.000Z,2714.837963,2742.532809,2708.903815,2708.903815
LINK,2025-08-27T10:30:00.000Z,24.389927,24.389927,23.524273,23.524273
MATIC,2025-08-27T10:30:00.000Z,0.590549,0.606995,0.586274,0.605152
SOL,2025-08-27T10:30:00.000Z,38.337792,40.785142,38.337792,40.092466
ADA,2025-08-27T10:45:00.000Z,0.587571,0.595322,0.579872,0.595322
ALGO,2025-08-27T10:45:00.000Z,0.332675,0.333672,0.329447,0.333672
ATOM,2025-08-27T10:45:00.000Z,7.783704,7.783704,7.477353,7.605321
AVAX,2025-08-27T10:45:00.000Z,37.589818,39.171848,37.589818,37.78011
BTC,2025-08-27T10:45:00.000Z,60868.435867,63042.237117,60868.435867,63042.237117
DOT,2025-08-27T10:45:00.000Z,4.880192,4.880192,4.742598,4.783573
ETH,2025-08-27T10:45:00.000Z,2708.903815,2819.980739,2708.903815,2819.980739
LINK,2025-08-27T10:45:00.000Z,23.524273,24.788907,23.524273,24.596088
MATIC,2025-08-27T10:45:00.000Z,0.605152,0.636788,0.605152,0.625033
SOL,2025-08-27T10:45:00.000Z,40.092466,40.092466,38.106946,38.106946
ADA,2025-08-27T11:00:00.000Z,0.595322,0.595322,0.573514,0.58144
ALGO,2025-08-27T11:00:00.000Z,0.333672,0.343772,0.330227,0.334624
ATOM,2025-08-27T11:00:00.000Z,7.605321,7.61658,7.424207,7.547167
AVAX,2025-08-27T11:00:00.000Z,37.78011,39.704524,37.78011,39.296771
BTC,2025-08-27T11:00:00.000Z,63042.237117,64378.282472,63042.237117,64378.282472
DOT,2025-08-27T11:00:00.000Z,4.783573,4.783573,4.637885,4.686241
ETH,2025-08-27T11:00:00.000Z,2819.980739,2913.253806,2819.980739,2900.157452
LINK,2025-08-27T11:00:00.000Z,24.596088,24.596088,23.406487,24.225936
MATIC,2025-08-27T11:00:00.000Z,0.625033,0.688203,0.625033,0.688203
SOL,2025-08-27T11:00:00.000Z,38.106946,38.106946,37.137609,37.137609
ADA,2025-08-27T11:15:00.000Z,0.58144,0.613953,0.58144,0.613953
ALGO,2025-08-27T11:15:00.000Z,0.334624,0.334624,0.322783,0.322783
ATOM,2025-08-27T11:15:00.000Z,7.547167,7.619283,7.294278,7.294278
AVAX,2025-08-27T11:15:00.000Z,39.296771,39.296771,37.533716,37.705232
BTC,2025-08-27T11:15:00.000Z,64378.282472,64750.901923,62835.624832,64750.901923
DOT,2025-08-27T11:15:00.000Z,4.686241,4.80484,4.648941,4.651349
ETH,2025-08-27T11:15:00.000Z,2900.157452,3079.504934,2900.157452,3079.504934
LINK,2025-08-27T11:15:00.000Z,24.225936,24.225936,22.826038,22.826038
MATIC,2025-08-27T11:15:00.000Z,0.688203,0.688203,0.67198,0.67198
SOL,2025-08-27T11:15:00.000Z,37.137609,37.137609,35.392066,35.392066
ADA,2025-08-27T11:30:00.000Z,0.613953,0.613953,0.599945,0.611629
ALGO,2025-08-27T11:30:00.000Z,0.322783,0.343245,0.322783,0.338731
ATOM,2025-08-27T11:30:00.000Z,7.294278,7.767653,7.294278,7.767653
AVAX,2025-08-27T11:30:00.000Z,37.705232,39.425913,37.705232,38.353954
BTC,2025-08-27T11:30:00.000Z,64750.901923,64987.560562,64315.162395,64315.162395
DOT,2025-08-27T11:30:00.000Z,4.651349,4.690325,4.618534,4.639891
ETH,2025-08-27T11:30:00.000Z,3079.504934,3079.504934,2969.429871,2972.465455
LINK,2025-08-27T11:30:00.000Z,22.826038,23.851124,22.826038,23.851124
MATIC,2025-08-27T11:30:00.000Z,0.67198,0.714463,0.67198,0.714463
SOL,2025-08-27T11:30:00.000Z,35.392066,37.996684,35.392066,37.996684
ADA,2025-08-27T11:45:00.000Z,0.611629,0.614157,0.597383,0.603401
ALGO,2025-08-27T11:45:00.000Z,0.338731,0.342166,0.330921,0.342166
ATOM,2025-08-27T11:45:00.000Z,7.767653,7.778316,7.330327,7.330327
AVAX,2025-08-27T11:45:00.000Z,38.353954,39.272677,37.779926,39.272677
BTC,2025-08-27T11:45:00.000Z,64315.162395,65862.620708,64315.162395,65013.586492
DOT,2025-08-27T11:45:00.000Z,4.639891,4.639891,4.494181,4.578212
ETH,2025-08-27T11:45:00.000Z,2972.465455,2972.465455,2884.868181,2884.868181
LINK,2025-08-27T11:45:00.000Z,23.851124,24.403231,23.720667,24.050663
MATIC,2025-08-27T11:45:00.000Z,0.714463,0.755663,0.714463,0.755663
SOL,2025-08-27T11:45:00.000Z,37.996684,37.996684,35.282886,35.861396
ADA,2025-08-27T12:00:00.000Z,0.603401,0.620659,0.603401,0.618369
ALGO,2025-08-27T12:00:00.000Z,0.342166,0.35918,0.342166,0.35918
ATOM,2025-08-27T12:00:00.000Z,7.330327,7.639688,7.330327,7.639688
AVAX,2025-08-27T12:00:00.000Z,39.272677,39.272677,36.674688,36.674688
BTC,2025-08-27T12:00:00.000Z,65013.586492,65840.681234,64187.959649,64187.959649
DOT,2025-08-27T12:00:00.000Z,4.578212,4.610114,4.480967,4.610114
ETH,2025-08-27T12:00:00.000Z,2884.868181,2946.087576,2875.872318,2946.087576
LINK,2025-08-27T12:00:00.000Z,24.050663,24.050663,23.419791,23.419791
MATIC,2025-08-27T12:00:00.000Z,0.755663,0.7569,0.72654,0.7569
SOL,2025-08-27T12:00:00.000Z,35.861396,35.861396,31.689331,31.689331
ADA,2025-08-27T12:15:00.000Z,0.618369,0.630082,0.598502,0.630082
ALGO,2025-08-27T12:15:00.000Z,0.35918,0.35918,0.345251,0.357251
ATOM,2025-08-27T12:15:00.000Z,7.639688,7.698147,7.219458,7.219458
AVAX,2025-08-27T12:15:00.000Z,36.674688,36.674688,32.926514,32.926514
BTC,2025-08-27T12:15:00.000Z,64187.959649,64187.959649,60481.610035,60481.610035
DOT,2025-08-27T12:15:00.000Z,4.610114,4.610114,4.480045,4.548854
ETH,2025-08-27T12:15:00.000Z,2946.087576,3020.840796,2911.75351,3020.840796
LINK,2025-08-27T12:15:00.000Z,23.419791,23.803682,23.036108,23.036108
MATIC,2025-08-27T12:15:00.000Z,0.7569,0.796648,0.7569,0.774079
SOL,2025-08-27T12:15:00.000Z,31.689331,31.689331,29.962712,29.962712
ADA,2025-08-27T12:30:00.000Z,0.630082,0.676876,0.630082,0.676876
ALGO,2025-08-27T12:30:00.000Z,0.357251,0.357251,0.331819,0.331819
ATOM,2025-08-27T12:30:00.000Z,7.219458,7.219458,6.847872,7.014981
AVAX,2025-08-27T12:30:00.000Z,32.926514,32.926514,31.828202,31.926039
BTC,2025-08-27T12:30:00.000Z,60481.610035,63050.787397,60481.610035,63050.787397
DOT,2025-08-27T12:30:00.000Z,4.548854,4.682268,4.548854,4.554327
ETH,2025-08-27T12:30:00.000Z,3020.840796,3056.655036,2968.306444,2968.306444
LINK,2025-08-27T12:30:00.000Z,23.036108,24.320751,23.036108,24.039124
MATIC,2025-08-27T12:30:00.000Z,0.774079,0.788091,0.757327,0.783319
SOL,2025-08-27T12:30:00.000Z,29.962712,31.666531,29.962712,31.666531
ADA,2025-08-27T12:45:00.000Z,0.676876,0.688694,0.667213,0.688694
ALGO,2025-08-27T12:45:00.000Z,0.331819,0.332672,0.329504,0.329504
ATOM,2025-08-27T12:45:00.000Z,7.014981,7.382052,7.014981,7.245915
AVAX,2025-08-27T12:45:00.000Z,31.926039,33.057738,31.926039,32.896366
BTC,2025-08-27T12:45:00.000Z,63050.787397,65620.907933,63050.787397,64571.606919
DOT,2025-08-27T12:45:00.000Z,4.554327,4.554327,4.441261,4.536183
ETH,2025-08-27T12:45:00.000Z,2968.306444,2973.534429,2895.127758,2933.512762
LINK,2025-08-27T12:45:00.000Z,24.039124,24.291413,23.710349,23.710349
MATIC,2025-08-27T12:45:00.000Z,0.783319,0.851941,0.783319,0.851941
SOL,2025-08-27T12:45:00.000Z,31.666531,33.149777,31.666531,33.149777
ADA,2025-08-27T13:00:00.000Z,0.688694,0.688694,0.66368,0.679082
ALGO,2025-08-27T13:00:00.000Z,0.329504,0.329504,0.31235,0.31235
ATOM,2025-08-27T13:00:00.000Z,7.245915,7.776257,7.245915,7.776257
AVAX,2025-08-27T13:00:00.000Z,32.896366,33.672368,32.401438,33.672368
BTC,2025-08-27T13:00:00.000Z,64571.606919,67158.067651,64571.606919,65645.460292
DOT,2025-08-27T13:00:00.000Z,4.536183,4.55698,4.398835,4.55698
ETH,2025-08-27T13:00:00.000Z,2933.512762,2992.406764,2917.349796,2917.349796
LINK,2025-08-27T13:00:00.000Z,23.710349,23.710349,22.47205,22.47205
MATIC,2025-08-27T13:00:00.000Z,0.851941,0.872687,0.798108,0.798108
SOL,2025-08-27T13:00:00.000Z,33.149777,33.149777,32.332091,33.016322
ADA,2025-08-27T13:15:00.000Z,0.679082,0.699411,0.679082,0.693616
ALGO,2025-08-27T13:15:00.000Z,0.31235,0.323672,0.31235,0.317704
ATOM,2025-08-27T13:15:00.000Z,7.776257,7.776257,7.515507,7.627088
AVAX,2025-08-27T13:15:00.000Z,33.672368,33.672368,32.544764,32.982567
BTC,2025-08-27T13:15:00.000Z,65645.460292,65645.460292,64040.00118,64648.274895
DOT,2025-08-27T13:15:00.000Z,4.55698,4.55698,4.491014,4.550213
ETH,2025-08-27T13:15:00.000Z,2917.349796,2981.479988,2917.349796,2981.479988
LINK,2025-08-27T13:15:00.000Z,22.47205,23.423585,22.47205,23.423585
MATIC,2025-08-27T13:15:00.000Z,0.798108,0.80757,0.78615,0.78615
SOL,2025-08-27T13:15:00.000Z,33.016322,34.208866,33.016322,33.507577
ADA,2025-08-27T13:30:00.000Z,0.693616,0.693616,0.654638,0.661071
ALGO,2025-08-27T13:30:00.000Z,0.317704,0.321025,0.311586,0.320262
ATOM,2025-08-27T13:30:00.000Z,7.627088,7.755887,7.306268,7.306268
AVAX,2025-08-27T13:30:00.000Z,32.982567,33.236706,32.579315,32.813414
BTC,2025-08-27T13:30:00.000Z,64648.274895,66451.11924,63857.352307,66451.11924
DOT,2025-08-27T13:30:00.000Z,4.550213,4.739876,4.550213,4.699869
ETH,2025-08-27T13:30:00.000Z,2981.479988,3123.519302,2981.479988,3123.519302
LINK,2025-08-27T13:30:00.000Z,23.423585,24.669387,23.423585,24.669387
MATIC,2025-08-27T13:30:00.000Z,0.78615,0.78615,0.755589,0.786033
SOL,2025-08-27T13:30:00.000Z,33.507577,33.507577,31.186232,31.186232
ADA,2025-08-27T13:45:00.000Z,0.661071,0.70901,0.661071,0.70901
ALGO,2025-08-27T13:45:00.000Z,0.320262,0.320262,0.293502,0.293502
ATOM,2025-08-27T13:45:00.000Z,7.306268,7.513016,7.306268,7.42427
AVAX,2025-08-27T13:45:00.000Z,32.813414,33.510786,32.514059,32.514059
BTC,2025-08-27T13:45:00.000Z,66451.11924,66451.11924,63884.438005,64161.699303
DOT,2025-08-27T13:45:00.000Z,4.699869,4.723444,4.645891,4.723043
ETH,2025-08-27T13:45:00.000Z,3123.519302,3202.229746,3123.519302,3165.934969
LINK,2025-08-27T13:45:00.000Z,24.669387,25.063018,24.669387,24.748456
MATIC,2025-08-27T13:45:00.000Z,0.786033,0.786033,0.756215,0.756215
SOL,2025-08-27T13:45:00.000Z,31.186232,31.564776,30.991158,31.473154
ADA,2025-08-27T14:00:00.000Z,0.70901,0.71487,0.708948,0.714212
ALGO,2025-08-27T14:00:00.000Z,0.293502,0.313843,0.293502,0.313843
ATOM,2025-08-27T14:00:00.000Z,7.42427,7.42427,7.184396,7.315952
AVAX,2025-08-27T14:00:00.000Z,32.514059,33.926117,32.514059,33.437663
BTC,2025-08-27T14:00:00.000Z,64161.699303,67172.208902,64161.699303,67172.208902
DOT,2025-08-27T14:00:00.000Z,4.723043,4.79835,4.723043,4.79835
ETH,2025-08-27T14:00:00.000Z,3165.934969,3165.934969,3060.752493,3060.752493
LINK,2025-08-27T14:00:00.000Z,24.748456,24.748456,22.989462,22.989462
MATIC,2025-08-27T14:00:00.000Z,0.756215,0.767073,0.756215,0.766593
SOL,2025-08-27T14:00:00.000Z,31.473154,31.473154,30.22905,30.22905
ADA,2025-08-27T14:15:00.000Z,0.714212,0.728908,0.677862,0.677862
ALGO,2025-08-27T14:15:00.000Z,0.313843,0.315888,0.306734,0.314589
ATOM,2025-08-27T14:15:00.000Z,7.315952,7.474899,7.315952,7.474899
AVAX,2025-08-27T14:15:00.000Z,33.437663,33.437663,32.161141,32.161141
BTC,2025-08-27T14:15:00.000Z,67172.208902,68788.752704,67172.208902,68788.752704
DOT,2025-08-27T14:15:00.000Z,4.79835,5.040181,4.741626,5.040181
ETH,2025-08-27T14:15:00.000Z,3060.752493,3111.460123,3015.644402,3015.644402
LINK,2025-08-27T14:15:00.000Z,22.989462,23.81446,22.609021,22.609021
MATIC,2025-08-27T14:15:00.000Z,0.766593,0.817208,0.755426,0.817208
SOL,2025-08-27T14:15:00.000Z,30.22905,32.574427,30.22905,32.30632
ADA,2025-08-27T14:30:00.000Z,0.677862,0.697724,0.677862,0.692
ALGO,2025-08-27T14:30:00.000Z,0.314589,0.331033,0.314589,0.331033
ATOM,2025-08-27T14:30:00.000Z,7.474899,8.151253,7.474899,8.151253
AVAX,2025-08-27T14:30:00.000Z,32.161141,33.031902,32.161141,32.63711
BTC,2025-08-27T14:30:00.000Z,68788.752704,71447.250742,68788.752704,71447.250742
DOT,2025-08-27T14:30:00.000Z,5.040181,5.040181,4.938733,4.989281
ETH,2025-08-27T14:30:00.000Z,3015.644402,3015.644402,2862.171048,2884.130018
LINK,2025-08-27T14:30:00.000Z,22.609021,22.942247,22.075497,22.942247
MATIC,2025-08-27T14:30:00.000Z,0.817208,0.841915,0.817208,0.831336
SOL,2025-08-27T14:30:00.000Z,32.30632,33.135575,31.93749,31.93749
ADA,2025-08-27T14:45:00.000Z,0.692,0.718387,0.692,0.718387
ALGO,2025-08-27T14:45:00.000Z,0.331033,0.331814,0.31787,0.329086
ATOM,2025-08-27T14:45:00.000Z,8.151253,8.501403,8.151253,8.267092
AVAX,2025-08-27T14:45:00.000Z,32.63711,33.140437,32.63711,33.140437
BTC,2025-08-27T14:45:00.000Z,71447.250742,72301.389453,70260.455665,72301.389453
DOT,2025-08-27T14:45:00.000Z,4.989281,4.989281,4.824268,4.824268
ETH,2025-08-27T14:45:00.000Z,2884.130018,2884.130018,2745.442896,2811.49684
LINK,2025-08-27T14:45:00.000Z,22.942247,22.942247,22.249607,22.249607
MATIC,2025-08-27T14:45:00.000Z,0.831336,0.831336,0.745527,0.745527
SOL,2025-08-27T14:45:00.000Z,31.93749,34.306245,31.93749,34.306245
ADA,2025-08-27T15:00:00.000Z,0.718387,0.718387,0.682131,0.682131
ALGO,2025-08-27T15:00:00.000Z,0.329086,0.334433,0.324763,0.328028
ATOM,2025-08-27T15:00:00.000Z,8.267092,8.473523,8.069959,8.069959
AVAX,2025-08-27T15:00:00.000Z,33.140437,33.140437,31.301839,31.762966
BTC,2025-08-27T15:00:00.000Z,72301.389453,74730.489648,72301.389453,74730.489648
DOT,2025-08-27T15:00:00.000Z,4.824268,4.937192,4.763408,4.763408
ETH,2025-08-27T15:00:00.000Z,2811.49684,2869.404902,2786.459634,2869.404902
LINK,2025-08-27T15:00:00.000Z,22.249607,22.876251,22.249607,22.876251
MATIC,2025-08-27T15:00:00.000Z,0.745527,0.765539,0.731945,0.731945
SOL,2025-08-27T15:00:00.000Z,34.306245,35.457595,33.918512,33.918512
ADA,2025-08-27T15:15:00.000Z,0.682131,0.702768,0.682131,0.702768
ALGO,2025-08-27T15:15:00.000Z,0.328028,0.33248,0.319953,0.319953
ATOM,2025-08-27T15:15:00.000Z,8.069959,8.490328,8.069959,8.490328
AVAX,2025-08-27T15:15:00.000Z,31.762966,33.295339,31.762966,32.34685
BTC,2025-08-27T15:15:00.000Z,74730.489648,74730.489648,73745.923747,74503.906274
DOT,2025-08-27T15:15:00.000Z,4.763408,4.868491,4.763031,4.820292
ETH,2025-08-27T15:15:00.000Z,2869.404902,2869.404902,2848.452398,2853.669669
LINK,2025-08-27T15:15:00.000Z,22.876251,23.148672,22.808163,22.928849
MATIC,2025-08-27T15:15:00.000Z,0.731945,0.731945,0.706728,0.709391
SOL,2025-08-27T15:15:00.000Z,33.918512,33.918512,32.612434,32.693386
ADA,2025-08-27T15:30:00.000Z,0.702768,0.752095,0.702768,0.752095
ALGO,2025-08-27T15:30:00.000Z,0.319953,0.332607,0.319953,0.32778
ATOM,2025-08-27T15:30:00.000Z,8.490328,8.656822,8.490328,8.656822
AVAX,2025-08-27T15:30:00.000Z,32.34685,33.513791,32.270927,33.006649
BTC,2025-08-27T15:30:00.000Z,74503.906274,76281.381691,74503.906274,74537.796587
DOT,2025-08-27T15:30:00.000Z,4.820292,4.820551,4.794262,4.806848
ETH,2025-08-27T15:30:00.000Z,2853.669669,2853.669669,2781.778449,2781.778449
LINK,2025-08-27T15:30:00.000Z,22.928849,22.928849,21.928175,21.928175
MATIC,2025-08-27T15:30:00.000Z,0.709391,0.709391,0.65926,0.65926
SOL,2025-08-27T15:30:00.000Z,32.693386,33.737631,32.693386,33.426904
ADA,2025-08-27T15:45:00.000Z,0.752095,0.752095,0.718661,0.74538
ALGO,2025-08-27T15:45:00.000Z,0.32778,0.32778,0.31407,0.31654
ATOM,2025-08-27T15:45:00.000Z,8.656822,8.912603,8.601622,8.601622
AVAX,2025-08-27T15:45:00.000Z,33.006649,33.006649,30.496487,30.496487
BTC,2025-08-27T15:45:00.000Z,74537.796587,77714.026438,74537.796587,77714.026438
DOT,2025-08-27T15:45:00.000Z,4.806848,4.99992,4.806848,4.975596
ETH,2025-08-27T15:45:00.000Z,2781.778449,2781.778449,2650.014952,2650.014952
LINK,2025-08-27T15:45:00.000Z,21.928175,22.569832,21.4464,22.569832
MATIC,2025-08-27T15:45:00.000Z,0.65926,0.65926,0.627836,0.647049
SOL,2025-08-27T15:45:00.000Z,33.426904,35.89249,33.426904,35.89249
ADA,2025-08-27T16:00:00.000Z,0.74538,0.813161,0.74538,0.813161
ALGO,2025-08-27T16:00:00.000Z,0.31654,0.317733,0.304623,0.314499
ATOM,2025-08-27T16:00:00.000Z,8.601622,8.6207,8.466504,8.6207
AVAX,2025-08-27T16:00:00.000Z,30.496487,31.231352,30.041785,30.213053
BTC,2025-08-27T16:00:00.000Z,77714.026438,77714.026438,76147.410641,76665.879715
DOT,2025-08-27T16:00:00.000Z,4.975596,5.291326,4.975596,5.291326
ETH,2025-08-27T16:00:00.000Z,2650.014952,2659.705753,2602.166289,2649.314039
LINK,2025-08-27T16:00:00.000Z,22.569832,22.896196,22.054224,22.658045
MATIC,2025-08-27T16:00:00.000Z,0.647049,0.65976,0.633095,0.65976
SOL,2025-08-27T16:00:00.000Z,35.89249,37.346224,35.717676,35.717676
ADA,2025-08-27T16:15:00.000Z,0.813161,0.83379,0.813161,0.832135
ALGO,2025-08-27T16:15:00.000Z,0.314499,0.337403,0.314499,0.337403
ATOM,2025-08-27T16:15:00.000Z,8.6207,8.6207,8.432046,8.432046
AVAX,2025-08-27T16:15:00.000Z,30.213053,30.213053,29.586455,30.163341
BTC,2025-08-27T16:15:00.000Z,76665.879715,76665.879715,72651.019043,72651.019043
DOT,2025-08-27T16:15:00.000Z,5.291326,5.364181,5.217273,5.364181
ETH,2025-08-27T16:15:00.000Z,2649.314039,2723.589984,2649.314039,2709.355367
LINK,2025-08-27T16:15:00.000Z,22.658045,22.941409,22.217765,22.800989
MATIC,2025-08-27T16:15:00.000Z,0.65976,0.708882,0.65976,0.708882
SOL,2025-08-27T16:15:00.000Z,35.717676,39.463262,35.717676,39.463262
ADA,2025-08-27T16:30:00.000Z,0.832135,0.871147,0.832135,0.862654
ALGO,2025-08-27T16:30:00.000Z,0.337403,0.337403,0.317111,0.317111
ATOM,2025-08-27T16:30:00.000Z,8.432046,8.979704,8.432046,8.979704
AVAX,2025-08-27T16:30:00.000Z,30.163341,30.907776,29.376873,30.907776
BTC,2025-08-27T16:30:00.000Z,72651.019043,74042.05553,72651.019043,74042.05553
DOT,2025-08-27T16:30:00.000Z,5.364181,5.364181,5.198729,5.342658
ETH,2025-08-27T16:30:00.000Z,2709.355367,2711.452415,2638.679243,2647.850273
LINK,2025-08-27T16:30:00.000Z,22.800989,24.160029,22.800989,24.00025
MATIC,2025-08-27T16:30:00.000Z,0.708882,0.722372,0.689873,0.710234
SOL,2025-08-27T16:30:00.000Z,39.463262,40.941421,39.463262,39.674613
ADA,2025-08-27T16:45:00.000Z,0.862654,0.864434,0.844754,0.864434
ALGO,2025-08-27T16:45:00.000Z,0.317111,0.324621,0.314543,0.315885
ATOM,2025-08-27T16:45:00.000Z,8.979704,9.480592,8.979704,9.480592
AVAX,2025-08-27T16:45:00.000Z,30.907776,31.744167,30.883242,31.437289
BTC,2025-08-27T16:45:00.000Z,74042.05553,74042.05553,71865.396173,71865.396173
DOT,2025-08-27T16:45:00.000Z,5.342658,5.451269,5.283192,5.451269
ETH,2025-08-27T16:45:00.000Z,2647.850273,2778.205412,2647.850273,2778.205412
LINK,2025-08-27T16:45:00.000Z,24.00025,24.00025,23.146023,23.146023
MATIC,2025-08-27T16:45:00.000Z,0.710234,0.726488,0.710234,0.720711
SOL,2025-08-27T16:45:00.000Z,39.674613,39.674613,38.784839,39.508758
ADA,2025-08-27T17:00:00.000Z,0.864434,0.916694,0.864434,0.905715
ALGO,2025-08-27T17:00:00.000Z,0.315885,0.315885,0.305671,0.305671
ATOM,2025-08-27T17:00:00.000Z,9.480592,9.954884,9.480592,9.954884
AVAX,2025-08-27T17:00:00.000Z,31.437289,31.71187,30.879432,31.429648
